model,algorithm,fpr,tpr
bench,my_lasso,0.18687689033269855,0.4227667848564566
bench,my_lasso,0.1901254620813263,0.42685577033055017
bench,my_lasso,0.19163772824017028,0.42871440009150175
bench,my_lasso,0.19399014226503863,0.43194555644515614
bench,my_lasso,0.19673462529405175,0.4357485988791033
bench,my_lasso,0.2004312759045592,0.44141027107400205
bench,my_lasso,0.2038758821552593,0.4469861603568569
bench,my_lasso,0.20676038982860984,0.4518185977353311
bench,my_lasso,0.21174526716702138,0.45788059018643484
bench,my_lasso,0.21387364176094992,0.46134050097220636
bench,my_lasso,0.21745827265598747,0.4659441839185634
bench,my_lasso,0.2208748739778201,0.47166304472149145
bench,my_lasso,0.22437549008625518,0.47663845362003887
bench,my_lasso,0.2296964265710765,0.4826432574631134
bench,my_lasso,0.23286098353310183,0.48590300812078235
bench,my_lasso,0.23764982636944101,0.49265126386823743
bench,my_lasso,0.2402822896829842,0.49619695756605287
bench,my_lasso,0.2410384227624062,0.497455106942697
bench,my_lasso,0.24476307830178112,0.5030595905295665
bench,my_lasso,0.24949591128038534,0.5083209424682603
bench,my_lasso,0.2527444830290131,0.5139540203591445
bench,my_lasso,0.25798140472723197,0.519873041290175
bench,my_lasso,0.2605298532541727,0.5230756033398147
bench,my_lasso,0.265206676375042,0.529566510351138
bench,my_lasso,0.26716702139576565,0.5326832894887339
bench,my_lasso,0.27139576565475526,0.5387166876358229
bench,my_lasso,0.2761285986333595,0.5443497655267071
bench,my_lasso,0.2799932788170718,0.5498970605055473
bench,my_lasso,0.2827657667749524,0.5541290174997141
bench,my_lasso,0.2845300772936037,0.5563307789088413
bench,my_lasso,0.28892685112579813,0.5633935720004575
bench,my_lasso,0.2925674918785706,0.5681974150749171
bench,my_lasso,0.29427579253948694,0.5707137138282055
bench,my_lasso,0.295620029125126,0.5729440695413474
bench,my_lasso,0.2965161868488854,0.574402379046094
bench,my_lasso,0.2994006945222359,0.5786057417362461
bench,my_lasso,0.30124901982748964,0.5811792290975638
bench,my_lasso,0.3032653747059482,0.5832666132906325
bench,my_lasso,0.3073540943206004,0.5891570399176485
bench,my_lasso,0.31121877450431273,0.5933889969118151
bench,my_lasso,0.3146633807550129,0.596820313393572
bench,my_lasso,0.31883611515626753,0.6024533912844562
bench,my_lasso,0.32023636159964153,0.6034827862289832
bench,my_lasso,0.3259493670886076,0.6105169850165847
bench,my_lasso,0.3282737761846085,0.6132620382019902
bench,my_lasso,0.3318864120085135,0.6164646002516299
bench,my_lasso,0.33241850565699566,0.6172366464600252
bench,my_lasso,0.3349389492550689,0.6207251515498112
bench,my_lasso,0.3401478660244203,0.6270730870410615
bench,my_lasso,0.34283633919569845,0.6303042433947158
bench,my_lasso,0.34658899966394086,0.6339071257005604
bench,my_lasso,0.3495575221238938,0.6372240649662587
bench,my_lasso,0.35025764534558085,0.6376243852224637
bench,my_lasso,0.35230200515290694,0.6399405238476495
bench,my_lasso,0.35459840932004033,0.64308589728926
bench,my_lasso,0.35793099585527055,0.6474608258035
bench,my_lasso,0.3614596168925731,0.6524934233100766
bench,my_lasso,0.3635879914865016,0.6545236188951161
bench,my_lasso,0.3655483365072253,0.6573258606885508
bench,my_lasso,0.36776072588775627,0.6594704334896488
bench,my_lasso,0.37005713005488966,0.6616721948987762
bench,my_lasso,0.37224151450655313,0.6641598993480499
bench,my_lasso,0.377590455920242,0.6686492050783484
bench,my_lasso,0.3820432396101714,0.6729669449845591
bench,my_lasso,0.3880082894589448,0.6784284570513553
bench,my_lasso,0.3902766886972107,0.6808303785885852
bench,my_lasso,0.39744595048728576,0.6871497197758206
bench,my_lasso,0.40038646801837124,0.6905238476495482
bench,my_lasso,0.4013386355998656,0.6916676198101338
bench,my_lasso,0.41010417833538704,0.6999027793663503
bench,my_lasso,0.4223143273216086,0.7106828319798696
bench,my_lasso,0.42601097793211606,0.7141141484616265
bench,my_lasso,0.43528060938725216,0.7215772618094476
bench,my_lasso,0.4443542063403159,0.7297838270616493
bench,my_lasso,0.4520835667077406,0.7371039688893972
bench,my_lasso,0.45642433068220006,0.7409927942353883
bench,my_lasso,0.46076509465665955,0.7453391284456137
bench,my_lasso,0.4673462529405175,0.7517156582408784
bench,my_lasso,0.4739274112243755,0.7585782912043921
bench,my_lasso,0.4802845300772936,0.7646402836554959
bench,my_lasso,0.4895821664612972,0.7745053185405467
bench,my_lasso,0.4933908367872746,0.7793663502230356
bench,my_lasso,0.49585527052761286,0.781396545808075
bench,my_lasso,0.4973115268287219,0.7824831293606314
bench,my_lasso,0.5001400246443374,0.7858286629303443
bench,my_lasso,0.5028004928867481,0.7878588585153837
bench,my_lasso,0.5068051977147978,0.791175797781082
bench,my_lasso,0.5101657891788954,0.7941781997026193
bench,my_lasso,0.5128542623501736,0.7959796408555416
bench,my_lasso,0.5153467010193794,0.7979812421365664
bench,my_lasso,0.5173910608267055,0.799525334553357
bench,my_lasso,0.5186232776968747,0.8007548896259865
bench,my_lasso,0.5200515290691161,0.8020988219146746
bench,my_lasso,0.5228520219558642,0.8039574516756263
bench,my_lasso,0.5245323176879131,0.8051584124442411
bench,my_lasso,0.5292371457376498,0.8088756719661443
bench,my_lasso,0.5327097569172174,0.8121354226238133
bench,my_lasso,0.537806653971099,0.8158526821457166
bench,my_lasso,0.5399350285650274,0.8180258492508292
bench,my_lasso,0.5430995855270527,0.8206279309161615
bench,my_lasso,0.5467402262798252,0.8235731442296694
bench,my_lasso,0.5511930099697546,0.8271760265355141
bench,my_lasso,0.5528172958440686,0.8290346562964658
bench,my_lasso,0.555113700011202,0.8309504746654467
bench,my_lasso,0.5579141928979501,0.83306645316253
bench,my_lasso,0.5605746611403607,0.8359544778680087
bench,my_lasso,0.5642153018931332,0.8378417019329749
bench,my_lasso,0.5674918785706284,0.8403580006862633
bench,my_lasso,0.5699003024532318,0.842759922223493
bench,my_lasso,0.5723087263358351,0.8446185519844447
bench,my_lasso,0.5736529629214742,0.8459338899691181
bench,my_lasso,0.5779377170381987,0.8493366121468603
bench,my_lasso,0.5813823232888988,0.8525105798924855
bench,my_lasso,0.5837347373137672,0.8541976438293492
bench,my_lasso,0.5853590231880811,0.8559418963742422
bench,my_lasso,0.5865352302005153,0.8564279995424912
bench,my_lasso,0.5869833090623949,0.8570570742308132
bench,my_lasso,0.5886355998655763,0.8578291204392086
bench,my_lasso,0.5902598857398902,0.8585153837355599
bench,my_lasso,0.5914921026100594,0.8592302413359258
bench,my_lasso,0.5932564131287107,0.860173853368409
bench,my_lasso,0.5953287778649042,0.8614034084410386
bench,my_lasso,0.59793323624958,0.8629760951618438
bench,my_lasso,0.5999495911280386,0.8642056502344733
bench,my_lasso,0.6030861431611964,0.8659499027793663
bench,my_lasso,0.6070348381315112,0.8686091730527279
bench,my_lasso,0.6097793211605242,0.8703248312936063
bench,my_lasso,0.6106754788842836,0.871068283197987
bench,my_lasso,0.6134759717710317,0.8731842616950704
bench,my_lasso,0.6158563907247676,0.874957108543978
bench,my_lasso,0.6169765878794667,0.8759293148804758
bench,my_lasso,0.6221294947910833,0.8785885851538373
bench,my_lasso,0.6245099137448191,0.8795607914903352
bench,my_lasso,0.62683432284082,0.8807045636509208
bench,my_lasso,0.6286826481460737,0.8817911472034771
bench,my_lasso,0.633359471266943,0.8841930687407068
bench,my_lasso,0.6360479444382211,0.885851538373556
bench,my_lasso,0.6408647922034278,0.8886823744710054
bench,my_lasso,0.6482580934244427,0.8925426055129818
bench,my_lasso,0.6533829954071917,0.8951160928742994
bench,my_lasso,0.6598241290467122,0.8988047580921881
bench,my_lasso,0.6607202867704716,0.8993766441724809
bench,my_lasso,0.6639128486613644,0.9018071600137253
bench,my_lasso,0.6660412232552929,0.9030081207823402
bench,my_lasso,0.6678895485605466,0.9044664302870868
bench,my_lasso,0.6706060266606922,0.9058103625757749
bench,my_lasso,0.6726503864680183,0.9070113233443898
bench,my_lasso,0.6752268399238266,0.9076403980327119
bench,my_lasso,0.6781673574549121,0.9088699531053415
bench,my_lasso,0.6824521115716367,0.9102710740020588
bench,my_lasso,0.6844964713789627,0.9110717145144687
bench,my_lasso,0.6882211269183376,0.9125872126272446
bench,my_lasso,0.6968746499383891,0.9163616607571772
bench,my_lasso,0.6993950935364625,0.9174768386137482
bench,my_lasso,0.702223591352078,0.9187921765984216
bench,my_lasso,0.7066763750420074,0.9208795607914904
bench,my_lasso,0.711661252380419,0.923767585496969
bench,my_lasso,0.7150498487733841,0.9259407526020816
bench,my_lasso,0.7191945782457713,0.9282282969232529
bench,my_lasso,0.7208468690489526,0.9293434747798238
bench,my_lasso,0.7225831746387364,0.9303156811163217
bench,my_lasso,0.7258877562450992,0.9318311792290975
bench,my_lasso,0.7300884955752213,0.9338327805101224
bench,my_lasso,0.731068668085583,0.9340329406382248
bench,my_lasso,0.7335611067547888,0.9350337412787373
bench,my_lasso,0.7346252940517531,0.9354340615349422
bench,my_lasso,0.7360255404951271,0.9359773533112205
bench,my_lasso,0.7375098017251036,0.9366064279995425
bench,my_lasso,0.7394981516746948,0.9372069083838499
bench,my_lasso,0.7401982748963818,0.9375786343360403
bench,my_lasso,0.7430827825697323,0.9386938121926113
bench,my_lasso,0.7481236697658787,0.9404952533455335
bench,my_lasso,0.7501960345020724,0.9411529223378703
bench,my_lasso,0.7538926851125798,0.942525448930573
bench,my_lasso,0.7607258877562451,0.9449559647718174
bench,my_lasso,0.7655147305925843,0.9465858401006519
bench,my_lasso,0.7695474403495015,0.9481013382134279
bench,my_lasso,0.7712837459392853,0.9489019787258378
bench,my_lasso,0.7745603226167805,0.9503030996225552
bench,my_lasso,0.780525372465554,0.9526192382477411
bench,my_lasso,0.7838859639296516,0.9538487933203705
bench,my_lasso,0.7876666293267615,0.9548781882648977
bench,my_lasso,0.7920353982300885,0.9563936863776735
bench,my_lasso,0.795620029125126,0.9576804300583324
bench,my_lasso,0.7978604234345245,0.9586240420908155
bench,my_lasso,0.802901310630671,0.9600823515955622
bench,my_lasso,0.8051697098689369,0.9612833123641771
bench,my_lasso,0.8082502520443599,0.9624270845247627
bench,my_lasso,0.8121709420858071,0.963599450989363
bench,my_lasso,0.8142153018931332,0.9644858744138167
bench,my_lasso,0.8169317799932788,0.965658240878417
bench,my_lasso,0.8207964601769911,0.9670593617751344
bench,my_lasso,0.8251932340091856,0.9687178314079835
bench,my_lasso,0.8275176431051865,0.9692039345762324
bench,my_lasso,0.8309062394981517,0.9701475466087155
bench,my_lasso,0.8340427915313096,0.9707766212970377
bench,my_lasso,0.8382155259325641,0.971863204849594
bench,my_lasso,0.8407079646017699,0.9727496282740478
bench,my_lasso,0.8469810686680855,0.9742365320828091
bench,my_lasso,0.849221462977484,0.9749799839871898
bench,my_lasso,0.8526660692281841,0.9757234358915704
bench,my_lasso,0.8554945670437997,0.9763811048839072
bench,my_lasso,0.8570628430603786,0.9768386137481414
bench,my_lasso,0.8605634591688137,0.9776106599565366
bench,my_lasso,0.8621037302565252,0.9780967631247856
bench,my_lasso,0.8657163660804301,0.9792691295893858
bench,my_lasso,0.8678447406743587,0.980126958709825
bench,my_lasso,0.8699451103394198,0.9807560333981471
bench,my_lasso,0.8722415145065532,0.9810705707423081
bench,my_lasso,0.8735297412344573,0.9813851080864692
bench,my_lasso,0.8742018595272768,0.9815852682145717
bench,my_lasso,0.8764142489078077,0.9820999656868352
bench,my_lasso,0.8780665397109891,0.9823287201189523
bench,my_lasso,0.8809790523132072,0.9826432574631133
bench,my_lasso,0.885571860647474,0.9838442182317282
bench,my_lasso,0.8896045704043912,0.9847878302642114
bench,my_lasso,0.8928811470818864,0.9856456593846505
bench,my_lasso,0.8973899406295508,0.9863605169850166
bench,my_lasso,0.902878906687577,0.9873041290174998
bench,my_lasso,0.9045311974907584,0.9876472606656754
bench,my_lasso,0.9081158283857959,0.9883335239620268
bench,my_lasso,0.9090399910384228,0.9886480613061878
bench,my_lasso,0.9127366416489302,0.98927713599451
bench,my_lasso,0.9175254844852694,0.9907354454992565
bench,my_lasso,0.9185616668533662,0.9908784170193298
bench,my_lasso,0.9223143273216086,0.9919078119638568
bench,my_lasso,0.9239386131959225,0.9924796980441496
bench,my_lasso,0.9257029237145737,0.9930229898204278
bench,my_lasso,0.9274672342332251,0.9935948759007206
bench,my_lasso,0.9294555841828162,0.9941095733729841
bench,my_lasso,0.9309958552705276,0.9947386480613062
bench,my_lasso,0.9319760277808894,0.994910213885394
bench,my_lasso,0.9326201411448415,0.9949388081894087
bench,my_lasso,0.9337683432284082,0.9952247512295551
bench,my_lasso,0.9350285650274448,0.9953391284456137
bench,my_lasso,0.9369048952615661,0.9955106942697015
bench,my_lasso,0.9387812254956872,0.9958538259178772
bench,my_lasso,0.9404895261566035,0.996025391741965
bench,my_lasso,0.9417217430267727,0.9961683632620382
bench,my_lasso,0.9425618908927972,0.9962255518700674
bench,my_lasso,0.9433180239722191,0.996339929086126
bench,my_lasso,0.9446902654867256,0.9964829006061993
bench,my_lasso,0.9458664724991599,0.9966544664302871
bench,my_lasso,0.9493390836787274,0.9970833809905066
bench,my_lasso,0.950767335050969,0.9973407297266385
bench,my_lasso,0.951411448414921,0.9974837012467117
bench,my_lasso,0.9521115716366081,0.9975980784627703
bench,my_lasso,0.9533717934356447,0.9978840215029167
bench,my_lasso,0.9565083454688025,0.9980555873270045
bench,my_lasso,0.9588327545648034,0.9982271531510923
bench,my_lasso,0.9600929763638401,0.9983415303671509
bench,my_lasso,0.9628094544639857,0.9987704449273704
bench,my_lasso,0.9641256861207572,0.998970605055473
bench,my_lasso,0.9658899966394086,0.998970605055473
bench,my_lasso,0.9681023860199395,0.998970605055473
bench,my_lasso,0.9700627310406632,0.9990563879675168
bench,my_lasso,0.9710709084798924,0.9991135765755461
bench,my_lasso,0.9745155147305926,0.999285142399634
bench,my_lasso,0.9751596280945446,0.9993995196156925
bench,my_lasso,0.978268175198835,0.9994281139197072
bench,my_lasso,0.9815447518763303,0.9995710854397803
bench,my_lasso,0.9842332250476084,0.9997426512638682
bench,my_lasso,0.9867816735745492,0.9997426512638682
bench,my_lasso,0.9880699003024532,0.999914217087956
bench,my_lasso,0.9910664276912736,0.9999428113919707
bench,my_lasso,0.9966954183936373,0.9999428113919707
bench,my_lasso,0.9988237929875659,0.9999428113919707
bench,my_lasso,1.0,1.0
bench,my_ols,0.0001120197154699227,0.0010579892485416905
bench,my_ols,0.0001120197154699227,0.009950817797094818
bench,my_ols,0.00019603450207236474,0.010894429829577949
bench,my_ols,0.00019603450207236474,0.013610888710968775
bench,my_ols,0.00030805421754228745,0.014754660871554387
bench,my_ols,0.0003640640752772488,0.01512638682374471
bench,my_ols,0.0003640640752772488,0.0161843760722864
bench,my_ols,0.0004480788618796908,0.0179572229211941
bench,my_ols,0.0004480788618796908,0.018786457737618667
bench,my_ols,0.0004480788618796908,0.019587098250028596
bench,my_ols,0.0005040887196146521,0.019844446986160356
bench,my_ols,0.0006721182928195363,0.02115978497083381
bench,my_ols,0.0007281281505544976,0.021817453963170537
bench,my_ols,0.0007281281505544976,0.02216058561134622
bench,my_ols,0.0010081774392293043,0.022875443211712226
bench,my_ols,0.0014282513722415145,0.02439094132448816
bench,my_ols,0.0017083006609163213,0.025734873613176255
bench,my_ols,0.002100369665061051,0.027822257806244997
bench,my_ols,0.0022123893805309734,0.028622898318654923
bench,my_ols,0.0023804189537358577,0.029823859087269818
bench,my_ols,0.0028845076733505096,0.03136795150406039
bench,my_ols,0.0031365520331578358,0.03239734644858744
bench,my_ols,0.003528621037302565,0.033970033169392656
bench,my_ols,0.004256749187857063,0.036572114834724924
bench,my_ols,0.004816847765206677,0.038487933203705825
bench,my_ols,0.005628990702363616,0.04028937435662816
bench,my_ols,0.0064691385683880364,0.04274848450188722
bench,my_ols,0.0069172174302677275,0.04383506805444355
bench,my_ols,0.007421306149882379,0.04537916047123413
bench,my_ols,0.008177439229304358,0.048209996568683515
bench,my_ols,0.008765542735521452,0.050125814937664416
bench,my_ols,0.009661700459280833,0.05407182889168478
bench,my_ols,0.010277808894365408,0.05598764726066568
bench,my_ols,0.010809902542847541,0.05736017385336841
bench,my_ols,0.011594040551137,0.060705707423081325
bench,my_ols,0.011790075053209365,0.06216401692782798
bench,my_ols,0.01204211941301669,0.06290746883220863
bench,my_ols,0.012686232776968747,0.06450874985702848
bench,my_ols,0.013526380642993167,0.06631019100995082
bench,my_ols,0.014198498935812704,0.06888367837126844
bench,my_ols,0.014730592584294835,0.07079949674024934
bench,my_ols,0.015374705948246891,0.07248656067711312
bench,my_ols,0.01576677495239162,0.0737447100537573
bench,my_ols,0.016830962249355888,0.07709024362347021
bench,my_ols,0.0173910608267055,0.08023561706508063
bench,my_ols,0.017923154475187632,0.08232300125814937
bench,my_ols,0.019603450207236472,0.08655495825231614
bench,my_ols,0.021199731152682873,0.09113004689465859
bench,my_ols,0.02226391844964714,0.09413244881619581
bench,my_ols,0.023440125462081327,0.0965343703534256
bench,my_ols,0.024280273328105745,0.09882191467459682
bench,my_ols,0.02484037190545536,0.10005146974722635
bench,my_ols,0.025988573989022067,0.10422623813336383
bench,my_ols,0.02699675142825137,0.10742880018300355
bench,my_ols,0.028032933796348157,0.11037401349651149
bench,my_ols,0.028312983085022964,0.11086011666476038
bench,my_ols,0.029489190097457152,0.11469175340272218
bench,my_ols,0.029993278817071804,0.11615006290746883
bench,my_ols,0.030917441469698666,0.11860917305272789
bench,my_ols,0.03164556962025317,0.12132563193411873
bench,my_ols,0.032457712557410104,0.12415646803156812
bench,my_ols,0.03312983085022964,0.12607228640054902
bench,my_ols,0.03377394421418169,0.12738762438522247
bench,my_ols,0.034278032933796346,0.12853139654580809
bench,my_ols,0.03517419065755573,0.13030424339471577
bench,my_ols,0.036518427243194804,0.13282054214800412
bench,my_ols,0.0379746835443038,0.13476495482099965
bench,my_ols,0.04010305813823233,0.13802470547866866
bench,my_ols,0.04111123557746163,0.14148461626444012
bench,my_ols,0.04276352638064299,0.1446585840100652
bench,my_ols,0.04421978268175199,0.14740363719547067
bench,my_ols,0.04632015234681304,0.1516069998856228
bench,my_ols,0.047104290355102496,0.15312249799839872
bench,my_ols,0.0479724431499944,0.15512409927942353
bench,my_ols,0.05102498039654979,0.16064279995424913
bench,my_ols,0.05208916769351406,0.1626158069312593
bench,my_ols,0.053181359919345805,0.16450303099622554
bench,my_ols,0.05687801052985325,0.1711369095276221
bench,my_ols,0.058586311190769576,0.17579778108200847
bench,my_ols,0.06077069564243307,0.18137367036486332
bench,my_ols,0.06225495687240954,0.18471920393457622
bench,my_ols,0.06494343004368769,0.1901807160013725
bench,my_ols,0.06852806093872521,0.19830149834153038
bench,my_ols,0.07032037638624399,0.20284799267985817
bench,my_ols,0.07373697770807662,0.2118837927484845
bench,my_ols,0.07530525372465553,0.21562964657440237
bench,my_ols,0.07667749523916209,0.2185462655838957
bench,my_ols,0.0786938501176207,0.2217488276335354
bench,my_ols,0.0804301557074045,0.22578062449959968
bench,my_ols,0.08306261902094769,0.23024133592588356
bench,my_ols,0.08541503304581606,0.23495939608829922
bench,my_ols,0.08838355550576901,0.24079263410728582
bench,my_ols,0.09031589559762518,0.24476724236532083
bench,my_ols,0.09121205332138456,0.24688322086240422
bench,my_ols,0.09258429483589112,0.25060048038430743
bench,my_ols,0.09496471378962698,0.2566052842273819
bench,my_ols,0.0968130390948807,0.26126615578176826
bench,my_ols,0.0985493446846645,0.2644973121354226
bench,my_ols,0.09966954183936373,0.2664131305044035
bench,my_ols,0.10233001008177439,0.2719318311792291
bench,my_ols,0.10423434524476308,0.2747626672766785
bench,my_ols,0.10661476419849894,0.2786514926226696
bench,my_ols,0.10809902542847541,0.2816538945442068
bench,my_ols,0.11098353310182592,0.2867722749628274
bench,my_ols,0.11243978940293492,0.2896888939723207
bench,my_ols,0.11479220342780329,0.2949788402150292
bench,my_ols,0.11711661252380419,0.2998112775935034
bench,my_ols,0.12033717934356447,0.3048724694040947
bench,my_ols,0.12282961801277024,0.309619123870525
bench,my_ols,0.12490198274896382,0.31342216630447217
bench,my_ols,0.12809454463985662,0.32059933661214685
bench,my_ols,0.1318752100369665,0.32754775248770446
bench,my_ols,0.1353478212165341,0.3337527164588814
bench,my_ols,0.14075277248795787,0.3436177513439323
bench,my_ols,0.1434692505881035,0.34925082923481643
bench,my_ols,0.14559762518203204,0.3535971634450418
bench,my_ols,0.1482580934244427,0.35851538373555986
bench,my_ols,0.15080654195138343,0.3632334438979755
bench,my_ols,0.15411112355774617,0.36998169964543065
bench,my_ols,0.15808782345692843,0.3773590300812078
bench,my_ols,0.16091632127254396,0.3836497769644287
bench,my_ols,0.16265262686232776,0.3876529795264783
bench,my_ols,0.1643609275232441,0.39134164474436695
bench,my_ols,0.16531309510473843,0.39357200045750884
bench,my_ols,0.16662932676151002,0.3967745625071486
bench,my_ols,0.16688137112131735,0.39746082580349995
bench,my_ols,0.16872969642657107,0.4010637081093446
bench,my_ols,0.17026996751428253,0.4035514125586183
bench,my_ols,0.1715861991710541,0.4050955049754089
bench,my_ols,0.17284642097009073,0.4072972663845362
bench,my_ols,0.1756749187857063,0.41038545121811737
bench,my_ols,0.17643105186512825,0.41187235502687863
bench,my_ols,0.17844740674358686,0.414388653780167
bench,my_ols,0.18163996863447968,0.41904952533455336
bench,my_ols,0.18458048616556513,0.4228525677685005
bench,my_ols,0.1882491318472051,0.4273990621068283
bench,my_ols,0.1919177775288451,0.4322600937893172
bench,my_ols,0.19415817183824352,0.4356342216630447
bench,my_ols,0.19751876330234122,0.43943726409699185
bench,my_ols,0.20177551249019826,0.4450989362918907
bench,my_ols,0.20527612859863337,0.44987418506233556
bench,my_ols,0.20964489750196036,0.4561935262495711
bench,my_ols,0.2126134199619133,0.46074002058789887
bench,my_ols,0.21558194242186624,0.4650005718860803
bench,my_ols,0.21995071132519323,0.47066224408097906
bench,my_ols,0.22364736193570067,0.4770387738762438
bench,my_ols,0.2272599977596057,0.4814137023904838
bench,my_ols,0.2291363279937269,0.4844446986160357
bench,my_ols,0.23235689481348717,0.48816195813793894
bench,my_ols,0.23591352077965722,0.49273704678028135
bench,my_ols,0.23997423546544192,0.49908498227153153
bench,my_ols,0.24551921138120308,0.5064909070113234
bench,my_ols,0.24778761061946902,0.5098078462770216
bench,my_ols,0.2503640640752772,0.5130961912387052
bench,my_ols,0.25207236473619354,0.5152121697357886
bench,my_ols,0.2550968970538815,0.519158183689809
bench,my_ols,0.25904559202419625,0.5235045179000343
bench,my_ols,0.2628542623501736,0.5291947843989477
bench,my_ols,0.2653747059482469,0.5321399977124557
bench,my_ols,0.2713117508681528,0.5390598192839986
bench,my_ols,0.27226391844964715,0.540460940180716
bench,my_ols,0.2756805197714798,0.544435548438751
bench,my_ols,0.278200963369553,0.5480670250486103
bench,my_ols,0.28108547104290355,0.5524705478668649
bench,my_ols,0.283381875210037,0.5555587327004461
bench,my_ols,0.28679847653186963,0.5598192839986275
bench,my_ols,0.2905231320712445,0.5651664188493652
bench,my_ols,0.29337963481572754,0.5700274505318541
bench,my_ols,0.29427579253948694,0.5715143543406154
bench,my_ols,0.2965161868488854,0.5754317739906211
bench,my_ols,0.2982804973675367,0.5776335353997484
bench,my_ols,0.3009409656099474,0.5807503145373442
bench,my_ols,0.3046376162204548,0.5852396202676426
bench,my_ols,0.30802621261341995,0.589271417133707
bench,my_ols,0.31287106530749415,0.5952190323687522
bench,my_ols,0.3153635039766999,0.5993080178428457
bench,my_ols,0.31850005600985776,0.6024247969804415
bench,my_ols,0.3204604010305814,0.6045693697815395
bench,my_ols,0.3255012882267279,0.6099450989362919
bench,my_ols,0.32970202755685,0.6149491021388539
bench,my_ols,0.3304861655651395,0.6161214686034542
bench,my_ols,0.33516298868600874,0.6208967173738991
bench,my_ols,0.3365352302005153,0.6226695642228068
bench,my_ols,0.34132407303685447,0.628617179457852
bench,my_ols,0.3447686792875546,0.6326203820199017
bench,my_ols,0.34667301445054327,0.6353940295093218
bench,my_ols,0.35112579814047273,0.6407983529680887
bench,my_ols,0.3541223255292932,0.6436863776735674
bench,my_ols,0.35683880362943876,0.6472892599794121
bench,my_ols,0.35860311414809004,0.6494624270845247
bench,my_ols,0.36140360703483815,0.653179686606428
bench,my_ols,0.3628598633359471,0.6543520530710283
bench,my_ols,0.3647361935700683,0.6568683518243166
bench,my_ols,0.3662484597289123,0.6591558961454879
bench,my_ols,0.3677047160300213,0.6604426398261466
bench,my_ols,0.3686848885403831,0.661443440466659
bench,my_ols,0.3700011201971547,0.6630447214914789
bench,my_ols,0.37593816511706063,0.6683346677341874
bench,my_ols,0.3791867368656884,0.6712798810476953
bench,my_ols,0.3867760725887756,0.6779709481871211
bench,my_ols,0.39352526044583847,0.6841187235502688
bench,my_ols,0.39733393077181584,0.6881505204163331
bench,my_ols,0.39772599977596057,0.6886080292805673
bench,my_ols,0.40439117284642095,0.6945556445156125
bench,my_ols,0.4106922818416041,0.7014468717831408
bench,my_ols,0.41788954856054666,0.7067654123298639
bench,my_ols,0.423910608267055,0.7112833123641771
bench,my_ols,0.42875546096112915,0.7151721377101682
bench,my_ols,0.434048392517083,0.7197758206565252
bench,my_ols,0.4478268175198835,0.7323859087269816
bench,my_ols,0.4519995519211381,0.7366178657211484
bench,my_ols,0.4546880250924163,0.7394201075145831
bench,my_ols,0.46037302565251487,0.7447100537572916
bench,my_ols,0.46745827265598744,0.7513439322886881
bench,my_ols,0.4744595048728576,0.7580635937321285
bench,my_ols,0.4801445054329562,0.7640683975752031
bench,my_ols,0.4873417721518987,0.7728754432117122
bench,my_ols,0.4897501960345021,0.775677685005147
bench,my_ols,0.49341884171614203,0.7788802470547866
bench,my_ols,0.4959952951719503,0.7805673109916504
bench,my_ols,0.4986837683432284,0.783226581265012
bench,my_ols,0.5024924386692058,0.7872583781310762
bench,my_ols,0.5056850005600986,0.7909184490449502
bench,my_ols,0.5089055673798588,0.7936635022303558
bench,my_ols,0.5102498039654979,0.7946643028708681
bench,my_ols,0.512350173630559,0.7961512066796295
bench,my_ols,0.5143945334378851,0.7979812421365664
bench,my_ols,0.5167469474627534,0.8004117579778108
bench,my_ols,0.5191553713453568,0.8020416333066454
bench,my_ols,0.5230760613868041,0.8050726295321972
bench,my_ols,0.526800716926179,0.807789088413588
bench,my_ols,0.5317015794779881,0.8118208852796522
bench,my_ols,0.5358743138792428,0.8153665789774677
bench,my_ols,0.5406071468578469,0.8183975752030196
bench,my_ols,0.5425954968074381,0.8200560448358687
bench,my_ols,0.5444718270415593,0.8218860802928056
bench,my_ols,0.5491206452335611,0.8257749056387967
bench,my_ols,0.552089167693514,0.8282340157840559
bench,my_ols,0.5562338971659012,0.8321800297380761
bench,my_ols,0.5578021731824802,0.8336955278508521
bench,my_ols,0.5614428139352526,0.8370124671165504
bench,my_ols,0.5634311638848437,0.8386995310534141
bench,my_ols,0.5666237257757365,0.8415017728468489
bench,my_ols,0.5682200067211829,0.8426169507034199
bench,my_ols,0.5726727904111124,0.8457337298410157
bench,my_ols,0.5758373473731376,0.847935491250143
bench,my_ols,0.579057914192898,0.8501372526592703
bench,my_ols,0.581914416937381,0.8525391741965
bench,my_ols,0.5829505993054778,0.8533970033169392
bench,my_ols,0.5850229640416713,0.8555129818140227
bench,my_ols,0.5862831858407079,0.8560276792862862
bench,my_ols,0.5871513386355999,0.8569426970147547
bench,my_ols,0.5877674470706844,0.8573144229669449
bench,my_ols,0.5899798364512154,0.858115063479355
bench,my_ols,0.5923042455472163,0.8592874299439551
bench,my_ols,0.5954407975803742,0.8610602767928629
bench,my_ols,0.5975971771031702,0.8623756147775363
bench,my_ols,0.5994455024084239,0.8634050097220634
bench,my_ols,0.6030021283745939,0.865263639483015
bench,my_ols,0.6056065867592696,0.8668935148118495
bench,my_ols,0.6077909712109332,0.8685519844446986
bench,my_ols,0.6117396661812479,0.8715543863662358
